run,file,stage,stage_lp,iteration,step,pairs,pct,class
R04,ABINITIO3D_OUTPUT_RESTART4,8,4.5,109,4,44,0.001,discontinuous
R04,ABINITIO3D_OUTPUT_RESTART4,8,4.5,110,0,3678630,75.181,identical
R04,ABINITIO3D_OUTPUT_RESTART4,8,4.5,110,1,1167930,23.869,tolerated
R04,ABINITIO3D_OUTPUT_RESTART4,8,4.5,110,2,43394,0.887,discontinuous
R04,ABINITIO3D_OUTPUT_RESTART4,8,4.5,110,3,3036,0.062,discontinuous
R04,ABINITIO3D_OUTPUT_RESTART4,8,4.5,110,4,72,0.001,discontinuous
R04,ABINITIO3D_OUTPUT_RESTART4,8,4.5,111,0,3710926,75.772,identical
R04,ABINITIO3D_OUTPUT_RESTART4,8,4.5,111,1,1141640,23.311,tolerated
R04,ABINITIO3D_OUTPUT_RESTART4,8,4.5,111,2,41814,0.854,discontinuous
R04,ABINITIO3D_OUTPUT_RESTART4,8,4.5,111,3,3030,0.062,discontinuous
R04,ABINITIO3D_OUTPUT_RESTART4,8,4.5,111,4,90,0.002,discontinuous
R04,ABINITIO3D_OUTPUT_RESTART4,8,4.5,112,0,3721116,75.853,identical
R04,ABINITIO3D_OUTPUT_RESTART4,8,4.5,112,1,1136924,23.176,tolerated
R04,ABINITIO3D_OUTPUT_RESTART4,8,4.5,112,2,44778,0.913,discontinuous
R04,ABINITIO3D_OUTPUT_RESTART4,8,4.5,112,3,2758,0.056,discontinuous
R04,ABINITIO3D_OUTPUT_RESTART4,8,4.5,112,4,96,0.002,discontinuous
R04,ABINITIO3D_OUTPUT_RESTART4,8,4.5,113,0,3698340,75.472,identical
R04,ABINITIO3D_OUTPUT_RESTART4,8,4.5,113,1,1156312,23.597,tolerated
R04,ABINITIO3D_OUTPUT_RESTART4,8,4.5,113,2,42970,0.877,discontinuous
R04,ABINITIO3D_OUTPUT_RESTART4,8,4.5,113,3,2548,0.052,discontinuous
R04,ABINITIO3D_OUTPUT_RESTART4,8,4.5,113,4,130,0.003,discontinuous
R04,ABINITIO3D_OUTPUT_RESTART4,8,4.5,114,0,3695514,75.438,identical
R04,ABINITIO3D_OUTPUT_RESTART4,8,4.5,114,1,1157582,23.63,tolerated
R04,ABINITIO3D_OUTPUT_RESTART4,8,4.5,114,2,42362,0.865,discontinuous
R04,ABINITIO3D_OUTPUT_RESTART4,8,4.5,114,3,3118,0.064,discontinuous
R04,ABINITIO3D_OUTPUT_RESTART4,8,4.5,114,4,190,0.004,discontinuous
R04,ABINITIO3D_OUTPUT_RESTART4,8,4.5,115,0,3666880,74.969,identical
R04,ABINITIO3D_OUTPUT_RESTART4,8,4.5,115,1,1177398,24.072,tolerated
R04,ABINITIO3D_OUTPUT_RESTART4,8,4.5,115,2,43660,0.893,discontinuous
R04,ABINITIO3D_OUTPUT_RESTART4,8,4.5,115,3,2964,0.061,discontinuous
R04,ABINITIO3D_OUTPUT_RESTART4,8,4.5,115,4,270,0.006,discontinuous
R04,ABINITIO3D_OUTPUT_RESTART4,8,4.5,115,5,12,0.0,discontinuous
R04,ABINITIO3D_OUTPUT_RESTART4,8,4.5,116,0,3704546,75.74,identical
R04,ABINITIO3D_OUTPUT_RESTART4,8,4.5,116,1,1137926,23.265,tolerated
R04,ABINITIO3D_OUTPUT_RESTART4,8,4.5,116,2,45396,0.928,discontinuous
R04,ABINITIO3D_OUTPUT_RESTART4,8,4.5,116,3,3080,0.063,discontinuous
R04,ABINITIO3D_OUTPUT_RESTART4,8,4.5,116,4,154,0.003,discontinuous
R04,ABINITIO3D_OUTPUT_RESTART4,8,4.5,116,5,2,0.0,discontinuous
R04,ABINITIO3D_OUTPUT_RESTART4,8,4.5,117,0,3678938,75.213,identical
R04,ABINITIO3D_OUTPUT_RESTART4,8,4.5,117,1,1164642,23.81,tolerated
R04,ABINITIO3D_OUTPUT_RESTART4,8,4.5,117,2,44764,0.915,discontinuous
R04,ABINITIO3D_OUTPUT_RESTART4,8,4.5,117,3,2880,0.059,discontinuous
R04,ABINITIO3D_OUTPUT_RESTART4,8,4.5,117,4,108,0.002,discontinuous
R04,ABINITIO3D_OUTPUT_RESTART4,8,4.5,118,0,3670940,75.02,identical
R04,ABINITIO3D_OUTPUT_RESTART4,8,4.5,118,1,1174990,24.012,tolerated
R04,ABINITIO3D_OUTPUT_RESTART4,8,4.5,118,2,44704,0.914,discontinuous
R04,ABINITIO3D_OUTPUT_RESTART4,8,4.5,118,3,2556,0.052,discontinuous
R04,ABINITIO3D_OUTPUT_RESTART4,8,4.5,118,4,94,0.002,discontinuous
R04,ABINITIO3D_OUTPUT_RESTART4,8,4.5,119,0,3670274,75.127,identical
R04,ABINITIO3D_OUTPUT_RESTART4,8,4.5,119,1,1165028,23.847,tolerated
R04,ABINITIO3D_OUTPUT_RESTART4,8,4.5,119,2,47092,0.964,discontinuous
R04,ABINITIO3D_OUTPUT_RESTART4,8,4.5,119,3,2938,0.06,discontinuous
R04,ABINITIO3D_OUTPUT_RESTART4,8,4.5,119,4,74,0.002,discontinuous
R04,ABINITIO3D_OUTPUT_RESTART4,8,4.5,120,0,3652154,74.824,identical
R04,ABINITIO3D_OUTPUT_RESTART4,8,4.5,120,1,1180854,24.193,tolerated
R04,ABINITIO3D_OUTPUT_RESTART4,8,4.5,120,2,45172,0.925,discontinuous
R04,ABINITIO3D_OUTPUT_RESTART4,8,4.5,120,3,2698,0.055,discontinuous
R04,ABINITIO3D_OUTPUT_RESTART4,8,4.5,120,4,90,0.002,discontinuous
R04,ABINITIO3D_OUTPUT_RESTART4,8,4.5,120,5,2,0.0,discontinuous
R04,ABINITIO3D_OUTPUT_RESTART4,8,4.5,121,0,3681342,75.444,identical
R04,ABINITIO3D_OUTPUT_RESTART4,8,4.5,121,1,1148932,23.546,tolerated
R04,ABINITIO3D_OUTPUT_RESTART4,8,4.5,121,2,46208,0.947,discontinuous
R04,ABINITIO3D_OUTPUT_RESTART4,8,4.5,121,3,2902,0.059,discontinuous
R04,ABINITIO3D_OUTPUT_RESTART4,8,4.5,121,4,150,0.003,discontinuous
R04,ABINITIO3D_OUTPUT_RESTART4,8,4.5,121,5,4,0.0,discontinuous
R04,ABINITIO3D_OUTPUT_RESTART4,8,4.5,122,0,3650804,74.761,identical
R04,ABINITIO3D_OUTPUT_RESTART4,8,4.5,122,1,1180210,24.168,tolerated
R04,ABINITIO3D_OUTPUT_RESTART4,8,4.5,122,2,49070,1.005,discontinuous
R04,ABINITIO3D_OUTPUT_RESTART4,8,4.5,122,3,3048,0.062,discontinuous
R04,ABINITIO3D_OUTPUT_RESTART4,8,4.5,122,4,146,0.003,discontinuous
R04,ABINITIO3D_OUTPUT_RESTART4,8,4.5,123,0,3667412,75.14,identical
R04,ABINITIO3D_OUTPUT_RESTART4,8,4.5,123,1,1161662,23.801,tolerated
R04,ABINITIO3D_OUTPUT_RESTART4,8,4.5,123,2,49048,1.005,discontinuous
R04,ABINITIO3D_OUTPUT_RESTART4,8,4.5,123,3,2576,0.053,discontinuous
R04,ABINITIO3D_OUTPUT_RESTART4,8,4.5,123,4,80,0.002,discontinuous
R04,ABINITIO3D_OUTPUT_RESTART4,8,4.5,123,5,4,0.0,discontinuous
R04,ABINITIO3D_OUTPUT_RESTART4,8,4.5,124,0,3639120,74.608,identical
R04,ABINITIO3D_OUTPUT_RESTART4,8,4.5,124,1,1182900,24.252,tolerated
R04,ABINITIO3D_OUTPUT_RESTART4,8,4.5,124,2,52050,1.067,discontinuous
R04,ABINITIO3D_OUTPUT_RESTART4,8,4.5,124,3,3482,0.071,discontinuous
R04,ABINITIO3D_OUTPUT_RESTART4,8,4.5,124,4,72,0.001,discontinuous
R04,ABINITIO3D_OUTPUT_RESTART4,8,4.5,125,0,3605452,73.89,identical
R04,ABINITIO3D_OUTPUT_RESTART4,8,4.5,125,1,1217198,24.945,tolerated
R04,ABINITIO3D_OUTPUT_RESTART4,8,4.5,125,2,53536,1.097,discontinuous
R04,ABINITIO3D_OUTPUT_RESTART4,8,4.5,125,3,3186,0.065,discontinuous
R04,ABINITIO3D_OUTPUT_RESTART4,8,4.5,125,4,84,0.002,discontinuous
R04,ABINITIO3D_OUTPUT_RESTART4,8,4.5,126,0,3635856,74.697,identical
R04,ABINITIO3D_OUTPUT_RESTART4,8,4.5,126,1,1175988,24.16,tolerated
R04,ABINITIO3D_OUTPUT_RESTART4,8,4.5,126,2,52916,1.087,discontinuous
R04,ABINITIO3D_OUTPUT_RESTART4,8,4.5,126,3,2680,0.055,discontinuous
R04,ABINITIO3D_OUTPUT_RESTART4,8,4.5,126,4,38,0.001,discontinuous
R04,ABINITIO3D_OUTPUT_RESTART4,8,4.5,127,0,3610282,74.097,identical
R04,ABINITIO3D_OUTPUT_RESTART4,8,4.5,127,1,1205732,24.746,tolerated
R04,ABINITIO3D_OUTPUT_RESTART4,8,4.5,127,2,52760,1.083,discontinuous
R04,ABINITIO3D_OUTPUT_RESTART4,8,4.5,127,3,3522,0.072,discontinuous
R04,ABINITIO3D_OUTPUT_RESTART4,8,4.5,127,4,52,0.001,discontinuous
R04,ABINITIO3D_OUTPUT_RESTART4,8,4.5,128,0,3625438,74.423,identical
R04,ABINITIO3D_OUTPUT_RESTART4,8,4.5,128,1,1186930,24.365,tolerated
R04,ABINITIO3D_OUTPUT_RESTART4,8,4.5,128,2,55542,1.14,discontinuous
R04,ABINITIO3D_OUTPUT_RESTART4,8,4.5,128,3,3444,0.071,discontinuous
R04,ABINITIO3D_OUTPUT_RESTART4,8,4.5,128,4,66,0.001,discontinuous
R04,ABINITIO3D_OUTPUT_RESTART4,8,4.5,129,0,3617610,74.235,identical
R04,ABINITIO3D_OUTPUT_RESTART4,8,4.5,129,1,1193348,24.488,tolerated
R04,ABINITIO3D_OUTPUT_RESTART4,8,4.5,129,2,58784,1.206,discontinuous
R04,ABINITIO3D_OUTPUT_RESTART4,8,4.5,129,3,3394,0.07,discontinuous
R04,ABINITIO3D_OUTPUT_RESTART4,8,4.5,129,4,66,0.001,discontinuous
R04,ABINITIO3D_OUTPUT_RESTART4,8,4.5,130,0,3569302,73.321,identical
R04,ABINITIO3D_OUTPUT_RESTART4,8,4.5,130,1,1234208,25.353,tolerated
R04,ABINITIO3D_OUTPUT_RESTART4,8,4.5,130,2,60440,1.242,discontinuous
R04,ABINITIO3D_OUTPUT_RESTART4,8,4.5,130,3,3992,0.082,discontinuous
R04,ABINITIO3D_OUTPUT_RESTART4,8,4.5,130,4,130,0.003,discontinuous
R04,ABINITIO3D_OUTPUT_RESTART4,8,4.5,131,0,3607004,73.926,identical
R04,ABINITIO3D_OUTPUT_RESTART4,8,4.5,131,1,1212318,24.847,tolerated
R04,ABINITIO3D_OUTPUT_RESTART4,8,4.5,131,2,56598,1.16,discontinuous
R04,ABINITIO3D_OUTPUT_RESTART4,8,4.5,131,3,3156,0.065,discontinuous
R04,ABINITIO3D_OUTPUT_RESTART4,8,4.5,131,4,106,0.002,discontinuous
R04,ABINITIO3D_OUTPUT_RESTART4,8,4.5,132,0,3594380,73.757,identical
R04,ABINITIO3D_OUTPUT_RESTART4,8,4.5,132,1,1215532,24.943,tolerated
R04,ABINITIO3D_OUTPUT_RESTART4,8,4.5,132,2,59464,1.22,discontinuous
R04,ABINITIO3D_OUTPUT_RESTART4,8,4.5,132,3,3802,0.078,discontinuous
R04,ABINITIO3D_OUTPUT_RESTART4,8,4.5,132,4,92,0.002,discontinuous
R04,ABINITIO3D_OUTPUT_RESTART4,8,4.5,132,5,4,0.0,discontinuous
R04,ABINITIO3D_OUTPUT_RESTART4,8,4.5,133,0,3567752,73.138,identical
R04,ABINITIO3D_OUTPUT_RESTART4,8,4.5,133,1,1241396,25.448,tolerated
R04,ABINITIO3D_OUTPUT_RESTART4,8,4.5,133,2,64632,1.325,discontinuous
R04,ABINITIO3D_OUTPUT_RESTART4,8,4.5,133,3,4280,0.088,discontinuous
R04,ABINITIO3D_OUTPUT_RESTART4,8,4.5,133,4,70,0.001,discontinuous
R04,ABINITIO3D_OUTPUT_RESTART4,8,4.5,134,0,3561420,73.051,identical
R04,ABINITIO3D_OUTPUT_RESTART4,8,4.5,134,1,1250634,25.653,tolerated
R04,ABINITIO3D_OUTPUT_RESTART4,8,4.5,134,2,59622,1.223,discontinuous
R04,ABINITIO3D_OUTPUT_RESTART4,8,4.5,134,3,3552,0.073,discontinuous
R04,ABINITIO3D_OUTPUT_RESTART4,8,4.5,134,4,40,0.001,discontinuous
R05,ABINITIO3D_OUTPUT_RESTART5,6,7.3,84,0,2837504,72.066,identical
R05,ABINITIO3D_OUTPUT_RESTART5,6,7.3,84,1,1070704,27.194,tolerated
R05,ABINITIO3D_OUTPUT_RESTART5,6,7.3,84,2,28906,0.734,discontinuous
R05,ABINITIO3D_OUTPUT_RESTART5,6,7.3,84,3,232,0.006,discontinuous
R05,ABINITIO3D_OUTPUT_RESTART5,6,7.3,85,0,2820000,71.219,identical
R05,ABINITIO3D_OUTPUT_RESTART5,6,7.3,85,1,1102196,27.836,tolerated
R05,ABINITIO3D_OUTPUT_RESTART5,6,7.3,85,2,36666,0.926,discontinuous
R05,ABINITIO3D_OUTPUT_RESTART5,6,7.3,85,3,732,0.018,discontinuous
R05,ABINITIO3D_OUTPUT_RESTART5,6,7.3,85,4,2,0.0,discontinuous
R05,ABINITIO3D_OUTPUT_RESTART5,6,7.3,86,0,2851418,72.004,identical
R05,ABINITIO3D_OUTPUT_RESTART5,6,7.3,86,1,1072804,27.091,tolerated
R05,ABINITIO3D_OUTPUT_RESTART5,6,7.3,86,2,34990,0.884,discontinuous
R05,ABINITIO3D_OUTPUT_RESTART5,6,7.3,86,3,830,0.021,discontinuous
R05,ABINITIO3D_OUTPUT_RESTART5,6,7.3,86,4,14,0.0,discontinuous
R05,ABINITIO3D_OUTPUT_RESTART5,6,7.3,87,0,2911864,73.115,identical
R05,ABINITIO3D_OUTPUT_RESTART5,6,7.3,87,1,1036534,26.027,tolerated
R05,ABINITIO3D_OUTPUT_RESTART5,6,7.3,87,2,33496,0.841,discontinuous
R05,ABINITIO3D_OUTPUT_RESTART5,6,7.3,87,3,678,0.017,discontinuous
R05,ABINITIO3D_OUTPUT_RESTART5,6,7.3,88,0,2952398,74.091,identical
R05,ABINITIO3D_OUTPUT_RESTART5,6,7.3,88,1,997722,25.038,tolerated
R05,ABINITIO3D_OUTPUT_RESTART5,6,7.3,88,2,33904,0.851,discontinuous
R05,ABINITIO3D_OUTPUT_RESTART5,6,7.3,88,3,776,0.019,discontinuous
R05,ABINITIO3D_OUTPUT_RESTART5,6,7.3,88,4,2,0.0,discontinuous
R05,ABINITIO3D_OUTPUT_RESTART5,6,7.3,89,0,2933818,73.733,identical
R05,ABINITIO3D_OUTPUT_RESTART5,6,7.3,89,1,1011046,25.41,tolerated
R05,ABINITIO3D_OUTPUT_RESTART5,6,7.3,89,2,33020,0.83,discontinuous
R05,ABINITIO3D_OUTPUT_RESTART5,6,7.3,89,3,1108,0.028,discontinuous
R05,ABINITIO3D_OUTPUT_RESTART5,6,7.3,89,4,2,0.0,discontinuous
R05,ABINITIO3D_OUTPUT_RESTART5,6,7.3,90,0,2986762,74.845,identical
R05,ABINITIO3D_OUTPUT_RESTART5,6,7.3,90,1,968230,24.263,tolerated
R05,ABINITIO3D_OUTPUT_RESTART5,6,7.3,90,2,34054,0.853,discontinuous
R05,ABINITIO3D_OUTPUT_RESTART5,6,7.3,90,3,1568,0.039,discontinuous
R05,ABINITIO3D_OUTPUT_RESTART5,6,7.3,90,4,6,0.0,discontinuous
R05,ABINITIO3D_OUTPUT_RESTART5,6,7.3,91,0,2981980,75.309,identical
R05,ABINITIO3D_OUTPUT_RESTART5,6,7.3,91,1,942776,23.81,tolerated
R05,ABINITIO3D_OUTPUT_RESTART5,6,7.3,91,2,33510,0.846,discontinuous
R05,ABINITIO3D_OUTPUT_RESTART5,6,7.3,91,3,1392,0.035,discontinuous
R05,ABINITIO3D_OUTPUT_RESTART5,6,7.3,92,0,2980534,75.005,identical
R05,ABINITIO3D_OUTPUT_RESTART5,6,7.3,92,1,957506,24.096,tolerated
R05,ABINITIO3D_OUTPUT_RESTART5,6,7.3,92,2,34222,0.861,discontinuous
R05,ABINITIO3D_OUTPUT_RESTART5,6,7.3,92,3,1498,0.038,discontinuous
R05,ABINITIO3D_OUTPUT_RESTART5,6,7.3,92,4,10,0.0,discontinuous
R05,ABINITIO3D_OUTPUT_RESTART5,6,7.3,93,0,3017802,75.531,identical
R05,ABINITIO3D_OUTPUT_RESTART5,6,7.3,93,1,940662,23.543,tolerated
R05,ABINITIO3D_OUTPUT_RESTART5,6,7.3,93,2,35572,0.89,discontinuous
R05,ABINITIO3D_OUTPUT_RESTART5,6,7.3,93,3,1414,0.035,discontinuous
R05,ABINITIO3D_OUTPUT_RESTART5,6,7.3,93,4,2,0.0,discontinuous
R05,ABINITIO3D_OUTPUT_RESTART5,6,7.3,94,0,3036164,76.027,identical
R05,ABINITIO3D_OUTPUT_RESTART5,6,7.3,94,1,920990,23.062,tolerated
R05,ABINITIO3D_OUTPUT_RESTART5,6,7.3,94,2,35368,0.886,discontinuous
R05,ABINITIO3D_OUTPUT_RESTART5,6,7.3,94,3,1022,0.026,discontinuous
R05,ABINITIO3D_OUTPUT_RESTART5,6,7.3,95,0,3045458,76.087,identical
R05,ABINITIO3D_OUTPUT_RESTART5,6,7.3,95,1,922232,23.041,tolerated
R05,ABINITIO3D_OUTPUT_RESTART5,6,7.3,95,2,33550,0.838,discontinuous
R05,ABINITIO3D_OUTPUT_RESTART5,6,7.3,95,3,1350,0.034,discontinuous
R05,ABINITIO3D_OUTPUT_RESTART5,6,7.3,96,0,3057062,76.151,identical
R05,ABINITIO3D_OUTPUT_RESTART5,6,7.3,96,1,919996,22.917,tolerated
R05,ABINITIO3D_OUTPUT_RESTART5,6,7.3,96,2,35588,0.886,discontinuous
R05,ABINITIO3D_OUTPUT_RESTART5,6,7.3,96,3,1806,0.045,discontinuous
R05,ABINITIO3D_OUTPUT_RESTART5,6,7.3,97,0,3036824,75.833,identical
R05,ABINITIO3D_OUTPUT_RESTART5,6,7.3,97,1,933386,23.308,tolerated
R05,ABINITIO3D_OUTPUT_RESTART5,6,7.3,97,2,33004,0.824,discontinuous
R05,ABINITIO3D_OUTPUT_RESTART5,6,7.3,97,3,1416,0.035,discontinuous
R05,ABINITIO3D_OUTPUT_RESTART5,6,7.3,97,4,10,0.0,discontinuous
R05,ABINITIO3D_OUTPUT_RESTART5,6,7.3,98,0,3031404,75.975,identical
R05,ABINITIO3D_OUTPUT_RESTART5,6,7.3,98,1,919402,23.043,tolerated
R05,ABINITIO3D_OUTPUT_RESTART5,6,7.3,98,2,37306,0.935,discontinuous
R05,ABINITIO3D_OUTPUT_RESTART5,6,7.3,98,3,1902,0.048,discontinuous
R05,ABINITIO3D_OUTPUT_RESTART5,6,7.3,98,4,4,0.0,discontinuous
R05,ABINITIO3D_OUTPUT_RESTART5,7,6.7,99,0,3015938,76.145,identical
R05,ABINITIO3D_OUTPUT_RESTART5,7,6.7,99,1,906076,22.876,tolerated
R05,ABINITIO3D_OUTPUT_RESTART5,7,6.7,99,2,37154,0.938,discontinuous
R05,ABINITIO3D_OUTPUT_RESTART5,7,6.7,99,3,1616,0.041,discontinuous
R05,ABINITIO3D_OUTPUT_RESTART5,7,6.7,100,0,3011862,76.137,identical
R05,ABINITIO3D_OUTPUT_RESTART5,7,6.7,100,1,905858,22.899,tolerated
R05,ABINITIO3D_OUTPUT_RESTART5,7,6.7,100,2,35894,0.907,discontinuous
R05,ABINITIO3D_OUTPUT_RESTART5,7,6.7,100,3,2160,0.055,discontinuous
R05,ABINITIO3D_OUTPUT_RESTART5,7,6.7,100,4,68,0.002,discontinuous
R05,ABINITIO3D_OUTPUT_RESTART5,7,6.7,101,0,3023096,76.328,identical
R05,ABINITIO3D_OUTPUT_RESTART5,7,6.7,101,1,899386,22.708,tolerated
R05,ABINITIO3D_OUTPUT_RESTART5,7,6.7,101,2,35680,0.901,discontinuous
R05,ABINITIO3D_OUTPUT_RESTART5,7,6.7,101,3,2428,0.061,discontinuous
R05,ABINITIO3D_OUTPUT_RESTART5,7,6.7,101,4,62,0.002,discontinuous
R05,ABINITIO3D_OUTPUT_RESTART5,7,6.7,102,0,3038662,76.885,identical
R05,ABINITIO3D_OUTPUT_RESTART5,7,6.7,102,1,874920,22.138,tolerated
R05,ABINITIO3D_OUTPUT_RESTART5,7,6.7,102,2,36668,0.928,discontinuous
R05,ABINITIO3D_OUTPUT_RESTART5,7,6.7,102,3,1940,0.049,discontinuous
R05,ABINITIO3D_OUTPUT_RESTART5,7,6.7,102,4,14,0.0,discontinuous
R05,ABINITIO3D_OUTPUT_RESTART5,7,6.7,103,0,3038404,76.642,identical
R05,ABINITIO3D_OUTPUT_RESTART5,7,6.7,103,1,884600,22.313,tolerated
R05,ABINITIO3D_OUTPUT_RESTART5,7,6.7,103,2,39240,0.99,discontinuous
R05,ABINITIO3D_OUTPUT_RESTART5,7,6.7,103,3,2170,0.055,discontinuous
R05,ABINITIO3D_OUTPUT_RESTART5,7,6.7,103,4,10,0.0,discontinuous
R05,ABINITIO3D_OUTPUT_RESTART5,7,6.7,104,0,3021338,75.979,identical
R05,ABINITIO3D_OUTPUT_RESTART5,7,6.7,104,1,911826,22.93,tolerated
R05,ABINITIO3D_OUTPUT_RESTART5,7,6.7,104,2,41072,1.033,discontinuous
R05,ABINITIO3D_OUTPUT_RESTART5,7,6.7,104,3,2296,0.058,discontinuous
R05,ABINITIO3D_OUTPUT_RESTART5,7,6.7,104,4,8,0.0,discontinuous
R05,ABINITIO3D_OUTPUT_RESTART5,7,6.7,105,0,3044812,76.608,identical
R05,ABINITIO3D_OUTPUT_RESTART5,7,6.7,105,1,886654,22.308,tolerated
R05,ABINITIO3D_OUTPUT_RESTART5,7,6.7,105,2,40820,1.027,discontinuous
R05,ABINITIO3D_OUTPUT_RESTART5,7,6.7,105,3,2250,0.057,discontinuous
R05,ABINITIO3D_OUTPUT_RESTART5,7,6.7,105,4,18,0.0,discontinuous
R05,ABINITIO3D_OUTPUT_RESTART5,7,6.7,106,0,3042870,76.314,identical
R05,ABINITIO3D_OUTPUT_RESTART5,7,6.7,106,1,901136,22.6,tolerated
R05,ABINITIO3D_OUTPUT_RESTART5,7,6.7,106,2,40688,1.02,discontinuous
R05,ABINITIO3D_OUTPUT_RESTART5,7,6.7,106,3,2574,0.065,discontinuous
R05,ABINITIO3D_OUTPUT_RESTART5,7,6.7,106,4,14,0.0,discontinuous
R05,ABINITIO3D_OUTPUT_RESTART5,7,6.7,107,0,3045048,76.519,identical
R05,ABINITIO3D_OUTPUT_RESTART5,7,6.7,107,1,893062,22.442,tolerated
R05,ABINITIO3D_OUTPUT_RESTART5,7,6.7,107,2,39300,0.988,discontinuous
R05,ABINITIO3D_OUTPUT_RESTART5,7,6.7,107,3,2064,0.052,discontinuous
R05,ABINITIO3D_OUTPUT_RESTART5,7,6.7,107,4,10,0.0,discontinuous
R05,ABINITIO3D_OUTPUT_RESTART5,7,6.7,108,0,3047052,76.414,identical
R05,ABINITIO3D_OUTPUT_RESTART5,7,6.7,108,1,898246,22.526,tolerated
R05,ABINITIO3D_OUTPUT_RESTART5,7,6.7,108,2,39486,0.99,discontinuous
R05,ABINITIO3D_OUTPUT_RESTART5,7,6.7,108,3,2662,0.067,discontinuous
R05,ABINITIO3D_OUTPUT_RESTART5,7,6.7,108,4,104,0.003,discontinuous
R05,ABINITIO3D_OUTPUT_RESTART5,7,6.7,109,0,3025682,76.305,identical
R05,ABINITIO3D_OUTPUT_RESTART5,7,6.7,109,1,897688,22.639,tolerated
R05,ABINITIO3D_OUTPUT_RESTART5,7,6.7,109,2,39250,0.99,discontinuous
R05,ABINITIO3D_OUTPUT_RESTART5,7,6.7,109,3,2582,0.065,discontinuous
R05,ABINITIO3D_OUTPUT_RESTART5,7,6.7,109,4,28,0.001,discontinuous
R05,ABINITIO3D_OUTPUT_RESTART5,7,6.7,110,0,3003856,75.558,identical
R05,ABINITIO3D_OUTPUT_RESTART5,7,6.7,110,1,927540,23.331,tolerated
R05,ABINITIO3D_OUTPUT_RESTART5,7,6.7,110,2,41664,1.048,discontinuous
R05,ABINITIO3D_OUTPUT_RESTART5,7,6.7,110,3,2462,0.062,discontinuous
R05,ABINITIO3D_OUTPUT_RESTART5,7,6.7,110,4,34,0.001,discontinuous
R05,ABINITIO3D_OUTPUT_RESTART5,7,6.7,111,0,3022802,75.919,identical
R05,ABINITIO3D_OUTPUT_RESTART5,7,6.7,111,1,915960,23.005,tolerated
R05,ABINITIO3D_OUTPUT_RESTART5,7,6.7,111,2,39898,1.002,discontinuous
R05,ABINITIO3D_OUTPUT_RESTART5,7,6.7,111,3,2904,0.073,discontinuous
R05,ABINITIO3D_OUTPUT_RESTART5,7,6.7,111,4,40,0.001,discontinuous
R05,ABINITIO3D_OUTPUT_RESTART5,7,6.7,112,0,3016818,75.859,identical
R05,ABINITIO3D_OUTPUT_RESTART5,7,6.7,112,1,915244,23.014,tolerated
R05,ABINITIO3D_OUTPUT_RESTART5,7,6.7,112,2,42228,1.062,discontinuous
R05,ABINITIO3D_OUTPUT_RESTART5,7,6.7,112,3,2592,0.065,discontinuous
R05,ABINITIO3D_OUTPUT_RESTART5,7,6.7,112,4,16,0.0,discontinuous
R05,ABINITIO3D_OUTPUT_RESTART5,7,6.7,113,0,3000492,75.423,identical
R05,ABINITIO3D_OUTPUT_RESTART5,7,6.7,113,1,937094,23.556,tolerated
R05,ABINITIO3D_OUTPUT_RESTART5,7,6.7,113,2,38440,0.966,discontinuous
R05,ABINITIO3D_OUTPUT_RESTART5,7,6.7,113,3,2150,0.054,discontinuous
R05,ABINITIO3D_OUTPUT_RESTART5,7,6.7,113,4,18,0.0,discontinuous
R05,ABINITIO3D_OUTPUT_RESTART5,8,4.5,114,0,3679964,75.465,identical
R05,ABINITIO3D_OUTPUT_RESTART5,8,4.5,114,1,1139398,23.366,tolerated
R05,ABINITIO3D_OUTPUT_RESTART5,8,4.5,114,2,52440,1.075,discontinuous
R05,ABINITIO3D_OUTPUT_RESTART5,8,4.5,114,3,4454,0.091,discontinuous
R05,ABINITIO3D_OUTPUT_RESTART5,8,4.5,114,4,114,0.002,discontinuous
R05,ABINITIO3D_OUTPUT_RESTART5,8,4.5,115,0,3678654,75.186,identical
R05,ABINITIO3D_OUTPUT_RESTART5,8,4.5,115,1,1161298,23.735,tolerated
R05,ABINITIO3D_OUTPUT_RESTART5,8,4.5,115,2,48694,0.995,discontinuous
R05,ABINITIO3D_OUTPUT_RESTART5,8,4.5,115,3,3960,0.081,discontinuous
R05,ABINITIO3D_OUTPUT_RESTART5,8,4.5,115,4,118,0.002,discontinuous
R05,ABINITIO3D_OUTPUT_RESTART5,8,4.5,116,0,3669318,75.094,identical
R05,ABINITIO3D_OUTPUT_RESTART5,8,4.5,116,1,1165404,23.85,tolerated
R05,ABINITIO3D_OUTPUT_RESTART5,8,4.5,116,2,48670,0.996,discontinuous
R05,ABINITIO3D_OUTPUT_RESTART5,8,4.5,116,3,2860,0.059,discontinuous
R05,ABINITIO3D_OUTPUT_RESTART5,8,4.5,116,4,74,0.002,discontinuous
R05,ABINITIO3D_OUTPUT_RESTART5,8,4.5,117,0,3681050,75.412,identical
R05,ABINITIO3D_OUTPUT_RESTART5,8,4.5,117,1,1152268,23.606,tolerated
R05,ABINITIO3D_OUTPUT_RESTART5,8,4.5,117,2,45278,0.928,discontinuous
R05,ABINITIO3D_OUTPUT_RESTART5,8,4.5,117,3,2620,0.054,discontinuous
R05,ABINITIO3D_OUTPUT_RESTART5,8,4.5,117,4,38,0.001,discontinuous
