run,file,stage,stage_lp,iteration,bank,fourier_k,lp_A,voxels,pct_base
R01,ABINITIO3D_OUTPUT_RESTART1,8,4.5,106,8,,4.0,425,0.22
R01,ABINITIO3D_OUTPUT_RESTART1,8,4.5,107,1,,19.7,93470,47.31
R01,ABINITIO3D_OUTPUT_RESTART1,8,4.5,107,2,,15.1,52550,26.6
R01,ABINITIO3D_OUTPUT_RESTART1,8,4.5,107,3,,12.2,22502,11.39
R01,ABINITIO3D_OUTPUT_RESTART1,8,4.5,107,4,,9.8,13302,6.73
R01,ABINITIO3D_OUTPUT_RESTART1,8,4.5,107,5,,8.0,11981,6.06
R01,ABINITIO3D_OUTPUT_RESTART1,8,4.5,107,6,,6.0,3340,1.69
R01,ABINITIO3D_OUTPUT_RESTART1,8,4.5,107,7,,5.0,34,0.02
R01,ABINITIO3D_OUTPUT_RESTART1,8,4.5,107,8,,4.0,382,0.19
R01,ABINITIO3D_OUTPUT_RESTART1,8,4.5,108,1,,19.7,92976,47.22
R01,ABINITIO3D_OUTPUT_RESTART1,8,4.5,108,2,,15.1,52728,26.78
R01,ABINITIO3D_OUTPUT_RESTART1,8,4.5,108,3,,12.2,22526,11.44
R01,ABINITIO3D_OUTPUT_RESTART1,8,4.5,108,4,,9.8,14135,7.18
R01,ABINITIO3D_OUTPUT_RESTART1,8,4.5,108,5,,8.0,11298,5.74
R01,ABINITIO3D_OUTPUT_RESTART1,8,4.5,108,6,,6.0,2982,1.51
R01,ABINITIO3D_OUTPUT_RESTART1,8,4.5,108,7,,5.0,0,0.0
R01,ABINITIO3D_OUTPUT_RESTART1,8,4.5,108,8,,4.0,272,0.14
R01,ABINITIO3D_OUTPUT_RESTART1,8,4.5,109,1,,19.7,92117,46.73
R01,ABINITIO3D_OUTPUT_RESTART1,8,4.5,109,2,,15.1,53041,26.91
R01,ABINITIO3D_OUTPUT_RESTART1,8,4.5,109,3,,12.2,22988,11.66
R01,ABINITIO3D_OUTPUT_RESTART1,8,4.5,109,4,,9.8,14460,7.34
R01,ABINITIO3D_OUTPUT_RESTART1,8,4.5,109,5,,8.0,10759,5.46
R01,ABINITIO3D_OUTPUT_RESTART1,8,4.5,109,6,,6.0,3229,1.64
R01,ABINITIO3D_OUTPUT_RESTART1,8,4.5,109,7,,5.0,2,0.0
R01,ABINITIO3D_OUTPUT_RESTART1,8,4.5,109,8,,4.0,511,0.26
R01,ABINITIO3D_OUTPUT_RESTART1,8,4.5,110,1,,19.7,93104,47.15
R01,ABINITIO3D_OUTPUT_RESTART1,8,4.5,110,2,,15.1,54527,27.62
R01,ABINITIO3D_OUTPUT_RESTART1,8,4.5,110,3,,12.2,21378,10.83
R01,ABINITIO3D_OUTPUT_RESTART1,8,4.5,110,4,,9.8,13377,6.78
R01,ABINITIO3D_OUTPUT_RESTART1,8,4.5,110,5,,8.0,11198,5.67
R01,ABINITIO3D_OUTPUT_RESTART1,8,4.5,110,6,,6.0,3358,1.7
R01,ABINITIO3D_OUTPUT_RESTART1,8,4.5,110,7,,5.0,0,0.0
R01,ABINITIO3D_OUTPUT_RESTART1,8,4.5,110,8,,4.0,502,0.25
R01,ABINITIO3D_OUTPUT_RESTART1,8,4.5,111,1,,19.7,93628,47.41
R01,ABINITIO3D_OUTPUT_RESTART1,8,4.5,111,2,,15.1,53250,26.96
R01,ABINITIO3D_OUTPUT_RESTART1,8,4.5,111,3,,12.2,22006,11.14
R01,ABINITIO3D_OUTPUT_RESTART1,8,4.5,111,4,,9.8,13888,7.03
R01,ABINITIO3D_OUTPUT_RESTART1,8,4.5,111,5,,8.0,10788,5.46
R01,ABINITIO3D_OUTPUT_RESTART1,8,4.5,111,6,,6.0,3394,1.72
R01,ABINITIO3D_OUTPUT_RESTART1,8,4.5,111,7,,5.0,0,0.0
R01,ABINITIO3D_OUTPUT_RESTART1,8,4.5,111,8,,4.0,545,0.28
R01,ABINITIO3D_OUTPUT_RESTART1,8,4.5,112,1,,19.7,92144,46.84
R01,ABINITIO3D_OUTPUT_RESTART1,8,4.5,112,2,,15.1,53896,27.4
R01,ABINITIO3D_OUTPUT_RESTART1,8,4.5,112,3,,12.2,22649,11.51
R01,ABINITIO3D_OUTPUT_RESTART1,8,4.5,112,4,,9.8,13082,6.65
R01,ABINITIO3D_OUTPUT_RESTART1,8,4.5,112,5,,8.0,10679,5.43
R01,ABINITIO3D_OUTPUT_RESTART1,8,4.5,112,6,,6.0,3800,1.93
R01,ABINITIO3D_OUTPUT_RESTART1,8,4.5,112,7,,5.0,4,0.0
R01,ABINITIO3D_OUTPUT_RESTART1,8,4.5,112,8,,4.0,468,0.24
R01,ABINITIO3D_OUTPUT_RESTART1,8,4.5,113,1,,19.7,92841,47.16
R01,ABINITIO3D_OUTPUT_RESTART1,8,4.5,113,2,,15.1,53289,27.07
R01,ABINITIO3D_OUTPUT_RESTART1,8,4.5,113,3,,12.2,22055,11.2
R01,ABINITIO3D_OUTPUT_RESTART1,8,4.5,113,4,,9.8,13729,6.97
R01,ABINITIO3D_OUTPUT_RESTART1,8,4.5,113,5,,8.0,10942,5.56
R01,ABINITIO3D_OUTPUT_RESTART1,8,4.5,113,6,,6.0,3747,1.9
R01,ABINITIO3D_OUTPUT_RESTART1,8,4.5,113,7,,5.0,0,0.0
R01,ABINITIO3D_OUTPUT_RESTART1,8,4.5,113,8,,4.0,279,0.14
R01,ABINITIO3D_OUTPUT_RESTART1,8,4.5,114,1,,19.7,94101,47.85
R01,ABINITIO3D_OUTPUT_RESTART1,8,4.5,114,2,,15.1,51811,26.35
R01,ABINITIO3D_OUTPUT_RESTART1,8,4.5,114,3,,12.2,22840,11.61
R01,ABINITIO3D_OUTPUT_RESTART1,8,4.5,114,4,,9.8,13670,6.95
R01,ABINITIO3D_OUTPUT_RESTART1,8,4.5,114,5,,8.0,9968,5.07
R01,ABINITIO3D_OUTPUT_RESTART1,8,4.5,114,6,,6.0,3846,1.96
R01,ABINITIO3D_OUTPUT_RESTART1,8,4.5,114,7,,5.0,5,0.0
R01,ABINITIO3D_OUTPUT_RESTART1,8,4.5,114,8,,4.0,413,0.21
R01,ABINITIO3D_OUTPUT_RESTART1,8,4.5,115,1,,19.7,92848,47.18
R01,ABINITIO3D_OUTPUT_RESTART1,8,4.5,115,2,,15.1,53105,26.98
R01,ABINITIO3D_OUTPUT_RESTART1,8,4.5,115,3,,12.2,22543,11.45
R01,ABINITIO3D_OUTPUT_RESTART1,8,4.5,115,4,,9.8,13601,6.91
R01,ABINITIO3D_OUTPUT_RESTART1,8,4.5,115,5,,8.0,10271,5.22
R01,ABINITIO3D_OUTPUT_RESTART1,8,4.5,115,6,,6.0,4075,2.07
R01,ABINITIO3D_OUTPUT_RESTART1,8,4.5,115,7,,5.0,14,0.01
R01,ABINITIO3D_OUTPUT_RESTART1,8,4.5,115,8,,4.0,345,0.18
R01,ABINITIO3D_OUTPUT_RESTART1,8,4.5,116,1,,19.7,94576,48.11
R01,ABINITIO3D_OUTPUT_RESTART1,8,4.5,116,2,,15.1,50888,25.89
R01,ABINITIO3D_OUTPUT_RESTART1,8,4.5,116,3,,12.2,23436,11.92
R01,ABINITIO3D_OUTPUT_RESTART1,8,4.5,116,4,,9.8,13101,6.66
R01,ABINITIO3D_OUTPUT_RESTART1,8,4.5,116,5,,8.0,9995,5.08
R01,ABINITIO3D_OUTPUT_RESTART1,8,4.5,116,6,,6.0,4234,2.15
R01,ABINITIO3D_OUTPUT_RESTART1,8,4.5,116,7,,5.0,6,0.0
R01,ABINITIO3D_OUTPUT_RESTART1,8,4.5,116,8,,4.0,354,0.18
R01,ABINITIO3D_OUTPUT_RESTART1,8,4.5,117,1,,19.7,93936,47.85
R01,ABINITIO3D_OUTPUT_RESTART1,8,4.5,117,2,,15.1,52590,26.79
R01,ABINITIO3D_OUTPUT_RESTART1,8,4.5,117,3,,12.2,22262,11.34
R01,ABINITIO3D_OUTPUT_RESTART1,8,4.5,117,4,,9.8,13325,6.79
R01,ABINITIO3D_OUTPUT_RESTART1,8,4.5,117,5,,8.0,9751,4.97
R01,ABINITIO3D_OUTPUT_RESTART1,8,4.5,117,6,,6.0,4065,2.07
R01,ABINITIO3D_OUTPUT_RESTART1,8,4.5,117,7,,5.0,7,0.0
R01,ABINITIO3D_OUTPUT_RESTART1,8,4.5,117,8,,4.0,379,0.19
R01,ABINITIO3D_OUTPUT_RESTART1,8,4.5,118,1,,19.7,90854,46.11
R01,ABINITIO3D_OUTPUT_RESTART1,8,4.5,118,2,,15.1,54194,27.51
R01,ABINITIO3D_OUTPUT_RESTART1,8,4.5,118,3,,12.2,23255,11.8
R01,ABINITIO3D_OUTPUT_RESTART1,8,4.5,118,4,,9.8,14051,7.13
R01,ABINITIO3D_OUTPUT_RESTART1,8,4.5,118,5,,8.0,9854,5.0
R01,ABINITIO3D_OUTPUT_RESTART1,8,4.5,118,6,,6.0,4345,2.21
R01,ABINITIO3D_OUTPUT_RESTART1,8,4.5,118,7,,5.0,0,0.0
R01,ABINITIO3D_OUTPUT_RESTART1,8,4.5,118,8,,4.0,470,0.24
R01,ABINITIO3D_OUTPUT_RESTART1,8,4.5,119,1,,19.7,90303,46.02
R01,ABINITIO3D_OUTPUT_RESTART1,8,4.5,119,2,,15.1,54282,27.67
R01,ABINITIO3D_OUTPUT_RESTART1,8,4.5,119,3,,12.2,23833,12.15
R01,ABINITIO3D_OUTPUT_RESTART1,8,4.5,119,4,,9.8,13564,6.91
R01,ABINITIO3D_OUTPUT_RESTART1,8,4.5,119,5,,8.0,9437,4.81
R01,ABINITIO3D_OUTPUT_RESTART1,8,4.5,119,6,,6.0,4378,2.23
R01,ABINITIO3D_OUTPUT_RESTART1,8,4.5,119,7,,5.0,26,0.01
R01,ABINITIO3D_OUTPUT_RESTART1,8,4.5,119,8,,4.0,387,0.2
R01,ABINITIO3D_OUTPUT_RESTART1,8,4.5,120,1,,19.7,92192,46.91
R01,ABINITIO3D_OUTPUT_RESTART1,8,4.5,120,2,,15.1,53401,27.17
R01,ABINITIO3D_OUTPUT_RESTART1,8,4.5,120,3,,12.2,22962,11.68
R01,ABINITIO3D_OUTPUT_RESTART1,8,4.5,120,4,,9.8,13372,6.8
R01,ABINITIO3D_OUTPUT_RESTART1,8,4.5,120,5,,8.0,9597,4.88
R01,ABINITIO3D_OUTPUT_RESTART1,8,4.5,120,6,,6.0,4404,2.24
R01,ABINITIO3D_OUTPUT_RESTART1,8,4.5,120,7,,5.0,50,0.03
R01,ABINITIO3D_OUTPUT_RESTART1,8,4.5,120,8,,4.0,556,0.28
R01,ABINITIO3D_OUTPUT_RESTART1,8,4.5,121,1,,19.7,93487,47.61
R01,ABINITIO3D_OUTPUT_RESTART1,8,4.5,121,2,,15.1,52853,26.92
R01,ABINITIO3D_OUTPUT_RESTART1,8,4.5,121,3,,12.2,22756,11.59
R01,ABINITIO3D_OUTPUT_RESTART1,8,4.5,121,4,,9.8,13161,6.7
R01,ABINITIO3D_OUTPUT_RESTART1,8,4.5,121,5,,8.0,9214,4.69
R01,ABINITIO3D_OUTPUT_RESTART1,8,4.5,121,6,,6.0,4424,2.25
R01,ABINITIO3D_OUTPUT_RESTART1,8,4.5,121,7,,5.0,49,0.02
R01,ABINITIO3D_OUTPUT_RESTART1,8,4.5,121,8,,4.0,423,0.22
R01,ABINITIO3D_OUTPUT_RESTART1,8,4.5,122,1,,19.7,90483,46.21
R01,ABINITIO3D_OUTPUT_RESTART1,8,4.5,122,2,,15.1,54762,27.97
R01,ABINITIO3D_OUTPUT_RESTART1,8,4.5,122,3,,12.2,23204,11.85
R01,ABINITIO3D_OUTPUT_RESTART1,8,4.5,122,4,,9.8,12899,6.59
R01,ABINITIO3D_OUTPUT_RESTART1,8,4.5,122,5,,8.0,9214,4.71
R01,ABINITIO3D_OUTPUT_RESTART1,8,4.5,122,6,,6.0,4656,2.38
R01,ABINITIO3D_OUTPUT_RESTART1,8,4.5,122,7,,5.0,108,0.06
R01,ABINITIO3D_OUTPUT_RESTART1,8,4.5,122,8,,4.0,470,0.24
R01,ABINITIO3D_OUTPUT_RESTART1,8,4.5,123,1,,19.7,92254,47.06
R01,ABINITIO3D_OUTPUT_RESTART1,8,4.5,123,2,,15.1,55069,28.09
R01,ABINITIO3D_OUTPUT_RESTART1,8,4.5,123,3,,12.2,21525,10.98
R01,ABINITIO3D_OUTPUT_RESTART1,8,4.5,123,4,,9.8,12947,6.6
R01,ABINITIO3D_OUTPUT_RESTART1,8,4.5,123,5,,8.0,8989,4.59
R01,ABINITIO3D_OUTPUT_RESTART1,8,4.5,123,6,,6.0,4640,2.37
R01,ABINITIO3D_OUTPUT_RESTART1,8,4.5,123,7,,5.0,88,0.04
R01,ABINITIO3D_OUTPUT_RESTART1,8,4.5,123,8,,4.0,517,0.26
R01,ABINITIO3D_OUTPUT_RESTART1,8,4.5,124,1,,19.7,89165,45.59
R01,ABINITIO3D_OUTPUT_RESTART1,8,4.5,124,2,,15.1,55827,28.54
R01,ABINITIO3D_OUTPUT_RESTART1,8,4.5,124,3,,12.2,23702,12.12
R01,ABINITIO3D_OUTPUT_RESTART1,8,4.5,124,4,,9.8,12958,6.62
R01,ABINITIO3D_OUTPUT_RESTART1,8,4.5,124,5,,8.0,9135,4.67
R01,ABINITIO3D_OUTPUT_RESTART1,8,4.5,124,6,,6.0,4533,2.32
R01,ABINITIO3D_OUTPUT_RESTART1,8,4.5,124,7,,5.0,94,0.05
R01,ABINITIO3D_OUTPUT_RESTART1,8,4.5,124,8,,4.0,181,0.09
R01,ABINITIO3D_OUTPUT_RESTART1,8,4.5,125,1,,19.7,90647,46.36
R01,ABINITIO3D_OUTPUT_RESTART1,8,4.5,125,2,,15.1,54314,27.78
R01,ABINITIO3D_OUTPUT_RESTART1,8,4.5,125,3,,12.2,23460,12.0
R01,ABINITIO3D_OUTPUT_RESTART1,8,4.5,125,4,,9.8,12586,6.44
R01,ABINITIO3D_OUTPUT_RESTART1,8,4.5,125,5,,8.0,8985,4.6
R01,ABINITIO3D_OUTPUT_RESTART1,8,4.5,125,6,,6.0,4768,2.44
R01,ABINITIO3D_OUTPUT_RESTART1,8,4.5,125,7,,5.0,118,0.06
R01,ABINITIO3D_OUTPUT_RESTART1,8,4.5,125,8,,4.0,630,0.32
R01,ABINITIO3D_OUTPUT_RESTART1,8,4.5,126,1,,19.7,88495,45.21
R01,ABINITIO3D_OUTPUT_RESTART1,8,4.5,126,2,,15.1,54454,27.82
R01,ABINITIO3D_OUTPUT_RESTART1,8,4.5,126,3,,12.2,25454,13.0
R01,ABINITIO3D_OUTPUT_RESTART1,8,4.5,126,4,,9.8,12985,6.63
R01,ABINITIO3D_OUTPUT_RESTART1,8,4.5,126,5,,8.0,9025,4.61
R01,ABINITIO3D_OUTPUT_RESTART1,8,4.5,126,6,,6.0,4916,2.51
R01,ABINITIO3D_OUTPUT_RESTART1,8,4.5,126,7,,5.0,152,0.08
R01,ABINITIO3D_OUTPUT_RESTART1,8,4.5,126,8,,4.0,274,0.14
R01,ABINITIO3D_OUTPUT_RESTART1,8,4.5,127,1,,19.7,88036,44.97
R01,ABINITIO3D_OUTPUT_RESTART1,8,4.5,127,2,,15.1,54756,27.97
R01,ABINITIO3D_OUTPUT_RESTART1,8,4.5,127,3,,12.2,25199,12.87
R01,ABINITIO3D_OUTPUT_RESTART1,8,4.5,127,4,,9.8,13128,6.71
R01,ABINITIO3D_OUTPUT_RESTART1,8,4.5,127,5,,8.0,9070,4.63
R01,ABINITIO3D_OUTPUT_RESTART1,8,4.5,127,6,,6.0,4778,2.44
R01,ABINITIO3D_OUTPUT_RESTART1,8,4.5,127,7,,5.0,277,0.14
R01,ABINITIO3D_OUTPUT_RESTART1,8,4.5,127,8,,4.0,538,0.27
R01,ABINITIO3D_OUTPUT_RESTART1,8,4.5,128,1,,19.7,82967,42.49
R01,ABINITIO3D_OUTPUT_RESTART1,8,4.5,128,2,,15.1,58209,29.81
R01,ABINITIO3D_OUTPUT_RESTART1,8,4.5,128,3,,12.2,26153,13.39
R01,ABINITIO3D_OUTPUT_RESTART1,8,4.5,128,4,,9.8,13692,7.01
R01,ABINITIO3D_OUTPUT_RESTART1,8,4.5,128,5,,8.0,8673,4.44
R01,ABINITIO3D_OUTPUT_RESTART1,8,4.5,128,6,,6.0,4713,2.41
R01,ABINITIO3D_OUTPUT_RESTART1,8,4.5,128,7,,5.0,329,0.17
R01,ABINITIO3D_OUTPUT_RESTART1,8,4.5,128,8,,4.0,519,0.27
R01,ABINITIO3D_OUTPUT_RESTART1,8,4.5,129,1,,19.7,83309,42.6
R01,ABINITIO3D_OUTPUT_RESTART1,8,4.5,129,2,,15.1,57978,29.65
R01,ABINITIO3D_OUTPUT_RESTART1,8,4.5,129,3,,12.2,25695,13.14
R01,ABINITIO3D_OUTPUT_RESTART1,8,4.5,129,4,,9.8,13820,7.07
R01,ABINITIO3D_OUTPUT_RESTART1,8,4.5,129,5,,8.0,9029,4.62
R01,ABINITIO3D_OUTPUT_RESTART1,8,4.5,129,6,,6.0,5105,2.61
R01,ABINITIO3D_OUTPUT_RESTART1,8,4.5,129,7,,5.0,229,0.12
R01,ABINITIO3D_OUTPUT_RESTART1,8,4.5,129,8,,4.0,374,0.19
R02,ABINITIO3D_OUTPUT_RESTART2,6,7.3,92,1,,19.7,28149,17.74
R02,ABINITIO3D_OUTPUT_RESTART2,6,7.3,92,2,,15.1,30851,19.44
R02,ABINITIO3D_OUTPUT_RESTART2,6,7.3,92,3,,12.2,27582,17.38
R02,ABINITIO3D_OUTPUT_RESTART2,6,7.3,92,4,,9.8,51206,32.27
R02,ABINITIO3D_OUTPUT_RESTART2,6,7.3,92,5,,8.0,16439,10.36
R02,ABINITIO3D_OUTPUT_RESTART2,6,7.3,92,6,,6.0,151,0.1
R02,ABINITIO3D_OUTPUT_RESTART2,6,7.3,92,7,,5.0,3994,2.52
R02,ABINITIO3D_OUTPUT_RESTART2,6,7.3,92,8,,4.3,307,0.19
R02,ABINITIO3D_OUTPUT_RESTART2,6,7.3,93,1,,19.7,38531,24.06
R02,ABINITIO3D_OUTPUT_RESTART2,6,7.3,93,2,,15.1,35867,22.4
R02,ABINITIO3D_OUTPUT_RESTART2,6,7.3,93,3,,12.2,28377,17.72
R02,ABINITIO3D_OUTPUT_RESTART2,6,7.3,93,4,,9.8,39186,24.47
R02,ABINITIO3D_OUTPUT_RESTART2,6,7.3,93,5,,8.0,13335,8.33
R02,ABINITIO3D_OUTPUT_RESTART2,6,7.3,93,6,,6.0,191,0.12
R02,ABINITIO3D_OUTPUT_RESTART2,6,7.3,93,7,,5.0,4203,2.62
R02,ABINITIO3D_OUTPUT_RESTART2,6,7.3,93,8,,4.3,453,0.28
R02,ABINITIO3D_OUTPUT_RESTART2,6,7.3,94,1,,19.7,49058,30.5
R02,ABINITIO3D_OUTPUT_RESTART2,6,7.3,94,2,,15.1,38730,24.08
R02,ABINITIO3D_OUTPUT_RESTART2,6,7.3,94,3,,12.2,28369,17.64
R02,ABINITIO3D_OUTPUT_RESTART2,6,7.3,94,4,,9.8,29106,18.1
R02,ABINITIO3D_OUTPUT_RESTART2,6,7.3,94,5,,8.0,10256,6.38
R02,ABINITIO3D_OUTPUT_RESTART2,6,7.3,94,6,,6.0,98,0.06
R02,ABINITIO3D_OUTPUT_RESTART2,6,7.3,94,7,,5.0,4414,2.74
R02,ABINITIO3D_OUTPUT_RESTART2,6,7.3,94,8,,4.3,806,0.5
R02,ABINITIO3D_OUTPUT_RESTART2,6,7.3,95,1,,19.7,57443,35.78
R02,ABINITIO3D_OUTPUT_RESTART2,6,7.3,95,2,,15.1,39581,24.65
R02,ABINITIO3D_OUTPUT_RESTART2,6,7.3,95,3,,12.2,27370,17.05
R02,ABINITIO3D_OUTPUT_RESTART2,6,7.3,95,4,,9.8,21611,13.46
R02,ABINITIO3D_OUTPUT_RESTART2,6,7.3,95,5,,8.0,10034,6.25
R02,ABINITIO3D_OUTPUT_RESTART2,6,7.3,95,6,,6.0,166,0.1
R02,ABINITIO3D_OUTPUT_RESTART2,6,7.3,95,7,,5.0,3967,2.47
R02,ABINITIO3D_OUTPUT_RESTART2,6,7.3,95,8,,4.3,386,0.24
R02,ABINITIO3D_OUTPUT_RESTART2,6,7.3,96,1,,19.7,60215,37.41
R02,ABINITIO3D_OUTPUT_RESTART2,6,7.3,96,2,,15.1,42819,26.6
R02,ABINITIO3D_OUTPUT_RESTART2,6,7.3,96,3,,12.2,26250,16.31
R02,ABINITIO3D_OUTPUT_RESTART2,6,7.3,96,4,,9.8,18007,11.19
R02,ABINITIO3D_OUTPUT_RESTART2,6,7.3,96,5,,8.0,9029,5.61
R02,ABINITIO3D_OUTPUT_RESTART2,6,7.3,96,6,,6.0,117,0.07
R02,ABINITIO3D_OUTPUT_RESTART2,6,7.3,96,7,,5.0,3948,2.45
R02,ABINITIO3D_OUTPUT_RESTART2,6,7.3,96,8,,4.3,570,0.35
R02,ABINITIO3D_OUTPUT_RESTART2,6,7.3,97,1,,19.7,64259,40.04
R02,ABINITIO3D_OUTPUT_RESTART2,6,7.3,97,2,,15.1,43871,27.34
R02,ABINITIO3D_OUTPUT_RESTART2,6,7.3,97,3,,12.2,24107,15.02
R02,ABINITIO3D_OUTPUT_RESTART2,6,7.3,97,4,,9.8,15309,9.54
R02,ABINITIO3D_OUTPUT_RESTART2,6,7.3,97,5,,8.0,8956,5.58
R02,ABINITIO3D_OUTPUT_RESTART2,6,7.3,97,6,,6.0,101,0.06
R02,ABINITIO3D_OUTPUT_RESTART2,6,7.3,97,7,,5.0,3149,1.96
R02,ABINITIO3D_OUTPUT_RESTART2,6,7.3,97,8,,4.3,722,0.45
R02,ABINITIO3D_OUTPUT_RESTART2,6,7.3,98,1,,19.7,66577,41.42
R02,ABINITIO3D_OUTPUT_RESTART2,6,7.3,98,2,,15.1,44909,27.94
R02,ABINITIO3D_OUTPUT_RESTART2,6,7.3,98,3,,12.2,23125,14.39
R02,ABINITIO3D_OUTPUT_RESTART2,6,7.3,98,4,,9.8,14027,8.73
R02,ABINITIO3D_OUTPUT_RESTART2,6,7.3,98,5,,8.0,7920,4.93
R02,ABINITIO3D_OUTPUT_RESTART2,6,7.3,98,6,,6.0,105,0.07
R02,ABINITIO3D_OUTPUT_RESTART2,6,7.3,98,7,,5.0,3493,2.17
R02,ABINITIO3D_OUTPUT_RESTART2,6,7.3,98,8,,4.3,585,0.36
R02,ABINITIO3D_OUTPUT_RESTART2,6,7.3,99,1,,19.7,69952,43.43
R02,ABINITIO3D_OUTPUT_RESTART2,6,7.3,99,2,,15.1,43740,27.16
R02,ABINITIO3D_OUTPUT_RESTART2,6,7.3,99,3,,12.2,21632,13.43
R02,ABINITIO3D_OUTPUT_RESTART2,6,7.3,99,4,,9.8,13410,8.33
R02,ABINITIO3D_OUTPUT_RESTART2,6,7.3,99,5,,8.0,7970,4.95
R02,ABINITIO3D_OUTPUT_RESTART2,6,7.3,99,6,,6.0,197,0.12
R02,ABINITIO3D_OUTPUT_RESTART2,6,7.3,99,7,,5.0,3436,2.13
R02,ABINITIO3D_OUTPUT_RESTART2,6,7.3,99,8,,4.3,726,0.45
R02,ABINITIO3D_OUTPUT_RESTART2,6,7.3,100,1,,19.7,69785,43.35
R02,ABINITIO3D_OUTPUT_RESTART2,6,7.3,100,2,,15.1,44806,27.84
R02,ABINITIO3D_OUTPUT_RESTART2,6,7.3,100,3,,12.2,21741,13.51
R02,ABINITIO3D_OUTPUT_RESTART2,6,7.3,100,4,,9.8,12717,7.9
R02,ABINITIO3D_OUTPUT_RESTART2,6,7.3,100,5,,8.0,7578,4.71
R02,ABINITIO3D_OUTPUT_RESTART2,6,7.3,100,6,,6.0,171,0.11
R02,ABINITIO3D_OUTPUT_RESTART2,6,7.3,100,7,,5.0,3303,2.05
R02,ABINITIO3D_OUTPUT_RESTART2,6,7.3,100,8,,4.3,863,0.54
R02,ABINITIO3D_OUTPUT_RESTART2,6,7.3,101,1,,19.7,70723,44.02
R02,ABINITIO3D_OUTPUT_RESTART2,6,7.3,101,2,,15.1,43699,27.2
R02,ABINITIO3D_OUTPUT_RESTART2,6,7.3,101,3,,12.2,22085,13.75
R02,ABINITIO3D_OUTPUT_RESTART2,6,7.3,101,4,,9.8,12577,7.83
R02,ABINITIO3D_OUTPUT_RESTART2,6,7.3,101,5,,8.0,7819,4.87
R02,ABINITIO3D_OUTPUT_RESTART2,6,7.3,101,6,,6.0,128,0.08
R02,ABINITIO3D_OUTPUT_RESTART2,6,7.3,101,7,,5.0,2983,1.86
R02,ABINITIO3D_OUTPUT_RESTART2,6,7.3,101,8,,4.3,629,0.39
R02,ABINITIO3D_OUTPUT_RESTART2,6,7.3,102,1,,19.7,68684,42.6
R02,ABINITIO3D_OUTPUT_RESTART2,6,7.3,102,2,,15.1,46973,29.14
R02,ABINITIO3D_OUTPUT_RESTART2,6,7.3,102,3,,12.2,21604,13.4
R02,ABINITIO3D_OUTPUT_RESTART2,6,7.3,102,4,,9.8,11545,7.16
R02,ABINITIO3D_OUTPUT_RESTART2,6,7.3,102,5,,8.0,8119,5.04
R02,ABINITIO3D_OUTPUT_RESTART2,6,7.3,102,6,,6.0,256,0.16
R02,ABINITIO3D_OUTPUT_RESTART2,6,7.3,102,7,,5.0,3251,2.02
R02,ABINITIO3D_OUTPUT_RESTART2,6,7.3,102,8,,4.3,782,0.49
R02,ABINITIO3D_OUTPUT_RESTART2,6,7.3,103,1,,19.7,72440,44.93
R02,ABINITIO3D_OUTPUT_RESTART2,6,7.3,103,2,,15.1,45215,28.04
R02,ABINITIO3D_OUTPUT_RESTART2,6,7.3,103,3,,12.2,20487,12.71
R02,ABINITIO3D_OUTPUT_RESTART2,6,7.3,103,4,,9.8,11119,6.9
R02,ABINITIO3D_OUTPUT_RESTART2,6,7.3,103,5,,8.0,7888,4.89
R02,ABINITIO3D_OUTPUT_RESTART2,6,7.3,103,6,,6.0,161,0.1
R02,ABINITIO3D_OUTPUT_RESTART2,6,7.3,103,7,,5.0,2910,1.8
R02,ABINITIO3D_OUTPUT_RESTART2,6,7.3,103,8,,4.3,1015,0.63
R02,ABINITIO3D_OUTPUT_RESTART2,6,7.3,104,1,,19.7,72349,44.86
R02,ABINITIO3D_OUTPUT_RESTART2,6,7.3,104,2,,15.1,46239,28.67
R02,ABINITIO3D_OUTPUT_RESTART2,6,7.3,104,3,,12.2,19847,12.31
R02,ABINITIO3D_OUTPUT_RESTART2,6,7.3,104,4,,9.8,11249,6.97
R02,ABINITIO3D_OUTPUT_RESTART2,6,7.3,104,5,,8.0,7962,4.94
R02,ABINITIO3D_OUTPUT_RESTART2,6,7.3,104,6,,6.0,150,0.09
R02,ABINITIO3D_OUTPUT_RESTART2,6,7.3,104,7,,5.0,2555,1.58
R02,ABINITIO3D_OUTPUT_RESTART2,6,7.3,104,8,,4.3,930,0.58
R02,ABINITIO3D_OUTPUT_RESTART2,6,7.3,105,1,,19.7,71374,44.12
R02,ABINITIO3D_OUTPUT_RESTART2,6,7.3,105,2,,15.1,46656,28.84
R02,ABINITIO3D_OUTPUT_RESTART2,6,7.3,105,3,,12.2,20723,12.81
R02,ABINITIO3D_OUTPUT_RESTART2,6,7.3,105,4,,9.8,11100,6.86
R02,ABINITIO3D_OUTPUT_RESTART2,6,7.3,105,5,,8.0,8061,4.98
R02,ABINITIO3D_OUTPUT_RESTART2,6,7.3,105,6,,6.0,272,0.17
R02,ABINITIO3D_OUTPUT_RESTART2,6,7.3,105,7,,5.0,3032,1.87
R02,ABINITIO3D_OUTPUT_RESTART2,6,7.3,105,8,,4.3,539,0.33
R02,ABINITIO3D_OUTPUT_RESTART2,6,7.3,106,1,,19.7,73552,45.63
