run,file,stage,stage_lp,iteration,nu_iter,mask_voxels,before_base_voxels,before_base_pct,before_aux_voxels,before_aux_pct,after_base_voxels,after_base_pct,after_aux_voxels,after_aux_pct,aux_resolution,aux_nearest_lp,aux_margin_mean,aux_margin_win,aux_margin_wins,smoothing_beta,smoothing_maxits,smoothing_candidates,smoothing_auxiliary,smoothing_step_tolerance,smoothing_neighborhood,smoothing_color_passes,smoothing_quad_frac,smoothing_initial_energy,smoothing_changed_total,smoothing_final_energy,candidate_coords,voxels_analyzed,local_mean_A,local_median_A,local_sigma_A,local_min_A,local_max_A,base_bank_voxels,disc_voxels,disc_voxels_pct,neighbor_pairs,identical_pairs,identical_pairs_pct,tolerated_pairs,tolerated_pairs_pct,discontinuous_pairs,discontinuous_pairs_pct,max_step_diff,matching_lp_A,fsc143_A,filter_mode,orientation_overlap,smoothing_changed_1,smoothing_energy_1,smoothing_changed_2,smoothing_energy_2,smoothing_changed_3,smoothing_energy_3
R06,ABINITIO3D_OUTPUT_RESTART6,7,6.7,100,24,181955,159827,87.84,22128,12.16,161607,88.82,20348,11.18,4.3,4.3,-8e-05,6e-05,22128,2.7742e-05,3,9,1,1,26-connected,8,1.0,0.00113,21775,0.00112,1.00 2.00 3.00 4.00 5.00 6.00 7.00 8.00 7.90,161607,15.729,15.059,4.09,4.267,19.692,161607,14121,8.74,4008630,3057016,76.26,912162,22.75,39452,0.98,4,6.737,4.339,nonuniform,0.484,17459,0.00112,3431,0.00112,885,0.00112
R06,ABINITIO3D_OUTPUT_RESTART6,7,6.7,101,25,181955,159138,87.46,22817,12.54,161032,88.5,20923,11.5,4.3,4.3,-8e-05,6e-05,22817,2.851e-05,3,9,1,1,26-connected,8,1.0,0.00112,22086,0.00112,1.00 2.00 3.00 4.00 5.00 6.00 7.00 8.00 7.90,161032,15.745,15.059,4.075,4.267,19.692,161032,13629,8.46,3996038,3041218,76.11,916594,22.94,38226,0.96,4,6.737,4.339,nonuniform,0.492,17708,0.00112,3504,0.00112,874,0.00112
R06,ABINITIO3D_OUTPUT_RESTART6,7,6.7,102,26,181955,159708,87.77,22247,12.23,161592,88.81,20363,11.19,4.3,4.3,-8e-05,6e-05,22247,2.7792e-05,3,9,1,1,26-connected,8,1.0,0.00112,22861,0.00112,1.00 2.00 3.00 4.00 5.00 6.00 7.00 8.00 7.90,161592,15.697,15.059,4.062,4.267,19.692,161592,14383,8.9,4008188,3032728,75.66,936218,23.36,39242,0.98,4,6.737,4.339,nonuniform,0.503,18214,0.00112,3722,0.00112,925,0.00112
R06,ABINITIO3D_OUTPUT_RESTART6,7,6.7,103,27,181955,158893,87.33,23062,12.67,160857,88.4,21098,11.6,4.3,4.3,-9e-05,6e-05,23062,2.8771e-05,3,9,1,1,26-connected,8,1.0,0.00112,22746,0.00111,1.00 2.00 3.00 4.00 5.00 6.00 7.00 8.00 7.90,160857,15.699,15.059,4.028,4.267,19.692,160857,13608,8.46,3989796,3025136,75.82,927282,23.24,37378,0.94,3,6.737,4.339,nonuniform,0.5,18257,0.00111,3569,0.00111,920,0.00111
R06,ABINITIO3D_OUTPUT_RESTART6,7,6.7,104,28,181955,159841,87.85,22114,12.15,161682,88.86,20273,11.14,4.3,4.3,-9e-05,6e-05,22114,2.789e-05,3,9,1,1,26-connected,8,1.0,0.00113,22446,0.00112,1.00 2.00 3.00 4.00 5.00 6.00 7.00 8.00 7.90,161682,15.586,15.059,4.051,4.267,19.692,161682,14126,8.74,4008216,3030422,75.61,938136,23.41,39658,0.99,4,6.737,4.339,nonuniform,0.559,18038,0.00112,3517,0.00112,891,0.00112
R06,ABINITIO3D_OUTPUT_RESTART6,7,6.7,105,29,181955,159194,87.49,22761,12.51,161111,88.54,20844,11.46,4.3,4.3,-9e-05,6e-05,22761,2.8421e-05,3,9,1,1,26-connected,8,1.0,0.00113,22872,0.00112,1.00 2.00 3.00 4.00 5.00 6.00 7.00 8.00 7.90,161111,15.597,15.059,4.023,4.267,19.692,161111,14623,9.08,3997752,2998472,75.0,959442,24.0,39838,1.0,4,6.737,4.339,nonuniform,0.567,18549,0.00112,3432,0.00112,891,0.00112
R06,ABINITIO3D_OUTPUT_RESTART6,7,6.7,106,30,181955,158897,87.33,23058,12.67,160932,88.45,21023,11.55,4.3,4.3,-9e-05,6e-05,23058,2.8414e-05,3,9,1,1,26-connected,8,1.0,0.00112,22775,0.00112,1.00 2.00 3.00 4.00 5.00 6.00 7.00 8.00 7.90,160932,15.592,15.059,4.067,4.267,19.692,160932,13854,8.61,3991638,3007274,75.34,946714,23.72,37650,0.94,4,6.737,4.339,nonuniform,0.564,18423,0.00112,3543,0.00112,809,0.00112
R06,ABINITIO3D_OUTPUT_RESTART6,8,4.5,107,31,221119,195967,88.63,25152,11.37,198023,89.55,23096,10.45,4.3,4.0,-8e-05,6e-05,25152,2.6011e-05,3,9,1,1,26-connected,8,1.0,0.00123,27692,0.00123,1.00 2.00 3.00 4.00 5.00 6.00 7.00 8.00 7.67,198023,15.391,15.059,4.175,4.0,19.692,198023,17128,8.65,4915566,3699748,75.27,1167600,23.75,48218,0.98,4,4.491,4.339,nonuniform,0.498,22695,0.00123,4049,0.00123,948,0.00123
R06,ABINITIO3D_OUTPUT_RESTART6,8,4.5,108,32,221119,195722,88.51,25397,11.49,197824,89.46,23295,10.54,4.3,4.0,-9e-05,6e-05,25397,2.7391e-05,3,9,1,1,26-connected,8,1.0,0.00123,29029,0.00123,1.00 2.00 3.00 4.00 5.00 6.00 7.00 8.00 7.74,197824,15.445,15.059,4.227,4.0,19.692,197824,17703,8.95,4910938,3728838,75.93,1131734,23.05,50366,1.03,4,4.491,4.267,nonuniform,0.512,23685,0.00123,4361,0.00123,983,0.00123
R06,ABINITIO3D_OUTPUT_RESTART6,8,4.5,109,33,221119,194215,87.83,26904,12.17,196565,88.9,24554,11.1,4.3,4.0,-9e-05,7e-05,26904,2.9975e-05,3,9,1,1,26-connected,8,1.0,0.00124,30960,0.00124,1.00 2.00 3.00 4.00 5.00 6.00 7.00 8.00 7.74,196565,15.465,15.059,4.183,4.0,19.692,196565,16784,8.54,4881062,3667794,75.14,1167126,23.91,46142,0.95,4,4.491,4.267,nonuniform,0.513,25074,0.00124,4760,0.00124,1126,0.00124
R06,ABINITIO3D_OUTPUT_RESTART6,8,4.5,110,34,221119,194771,88.08,26348,11.92,197099,89.14,24020,10.86,4.3,4.0,-0.0001,7e-05,26348,3.0677e-05,3,9,1,1,26-connected,8,1.0,0.00125,31436,0.00125,1.00 2.00 3.00 4.00 5.00 6.00 7.00 8.00 7.74,197099,15.447,15.059,4.173,4.0,19.692,197099,16210,8.22,4897936,3679966,75.13,1172732,23.94,45238,0.92,4,4.491,4.267,nonuniform,0.525,25585,0.00125,4859,0.00125,992,0.00125
R06,ABINITIO3D_OUTPUT_RESTART6,8,4.5,111,35,221119,194212,87.83,26907,12.17,196577,88.9,24542,11.1,4.3,4.0,-0.00011,8e-05,26907,3.1953e-05,3,9,1,1,26-connected,8,1.0,0.00127,30715,0.00126,1.00 2.00 3.00 4.00 5.00 6.00 7.00 8.00 7.74,196577,15.555,15.059,4.144,4.0,19.692,196577,16258,8.27,4885220,3665652,75.04,1174604,24.04,44964,0.92,4,4.491,4.267,nonuniform,0.511,24895,0.00126,4877,0.00126,943,0.00126
R06,ABINITIO3D_OUTPUT_RESTART6,8,4.5,112,36,221119,193630,87.57,27489,12.43,196115,88.69,25004,11.31,4.2,4.0,-0.00011,8e-05,27489,3.2195e-05,3,9,1,1,26-connected,8,1.0,0.00128,31819,0.00128,1.00 2.00 3.00 4.00 5.00 6.00 7.00 8.00 7.81,196115,15.52,15.059,4.135,4.0,19.692,196115,17188,8.76,4874918,3630032,74.46,1197352,24.56,47534,0.98,4,4.491,4.197,nonuniform,0.501,25999,0.00128,4781,0.00128,1039,0.00128
R06,ABINITIO3D_OUTPUT_RESTART6,8,4.5,113,37,221119,193825,87.66,27294,12.34,196263,88.76,24856,11.24,4.2,4.0,-0.00012,8e-05,27294,3.3918e-05,3,9,1,1,26-connected,8,1.0,0.0013,33528,0.00129,1.00 2.00 3.00 4.00 5.00 6.00 7.00 8.00 7.81,196263,15.559,15.059,4.15,4.0,19.692,196263,17105,8.72,4879620,3645380,74.71,1189822,24.38,44418,0.91,4,4.491,4.197,nonuniform,0.522,27191,0.00129,5248,0.00129,1089,0.00129
R06,ABINITIO3D_OUTPUT_RESTART6,8,4.5,114,38,221119,193221,87.38,27898,12.62,195662,88.49,25457,11.51,4.1,4.0,-0.00012,9e-05,27898,3.4627e-05,3,9,1,1,26-connected,8,1.0,0.00131,34136,0.00131,1.00 2.00 3.00 4.00 5.00 6.00 7.00 8.00 7.87,195662,15.447,15.059,4.118,4.0,19.692,195662,16594,8.48,4864274,3616484,74.35,1204506,24.76,43284,0.89,4,4.491,4.129,nonuniform,0.502,27534,0.00131,5420,0.00131,1182,0.00131
R06,ABINITIO3D_OUTPUT_RESTART6,8,4.5,115,39,221119,193503,87.51,27616,12.49,195898,88.59,25221,11.41,4.2,4.0,-0.00013,9e-05,27616,3.4755e-05,3,9,1,1,26-connected,8,1.0,0.00132,36070,0.00132,1.00 2.00 3.00 4.00 5.00 6.00 7.00 8.00 7.81,195898,15.432,15.059,4.118,4.0,19.692,195898,17217,8.79,4869236,3595634,73.84,1229094,25.24,44508,0.91,4,4.491,4.197,nonuniform,0.47,29466,0.00132,5478,0.00132,1126,0.00132
R06,ABINITIO3D_OUTPUT_RESTART6,8,4.5,116,40,221119,193547,87.53,27572,12.47,195881,88.59,25238,11.41,4.1,4.0,-0.00013,9e-05,27572,3.4148e-05,3,9,1,1,26-connected,8,1.0,0.00134,35538,0.00133,1.00 2.00 3.00 4.00 5.00 6.00 7.00 8.00 7.94,195881,15.411,15.059,4.114,4.0,19.692,195881,17195,8.78,4869252,3584344,73.61,1238460,25.43,46448,0.95,4,4.491,4.063,nonuniform,0.497,29035,0.00133,5448,0.00133,1055,0.00133
R06,ABINITIO3D_OUTPUT_RESTART6,8,4.5,117,41,221119,193599,87.55,27520,12.45,195920,88.6,25199,11.4,4.1,4.0,-0.00014,9e-05,27520,3.4411e-05,3,9,1,1,26-connected,8,1.0,0.00135,35986,0.00134,1.00 2.00 3.00 4.00 5.00 6.00 7.00 8.00 7.94,195920,15.503,15.059,4.125,4.0,19.692,195920,18091,9.23,4870128,3598476,73.89,1222886,25.11,48766,1.0,4,4.491,4.063,nonuniform,0.476,29386,0.00134,5474,0.00134,1126,0.00134
R06,ABINITIO3D_OUTPUT_RESTART6,8,4.5,118,42,221119,193384,87.46,27735,12.54,195634,88.47,25485,11.53,4.1,4.0,-0.00014,9e-05,27735,3.5599e-05,3,9,1,1,26-connected,8,1.0,0.00136,36330,0.00135,1.00 2.00 3.00 4.00 5.00 6.00 7.00 8.00 7.94,195634,15.541,15.059,4.153,4.0,19.692,195634,17337,8.86,4861862,3605986,74.17,1209588,24.88,46288,0.95,4,4.491,4.063,nonuniform,0.465,29282,0.00135,5841,0.00135,1207,0.00135
R06,ABINITIO3D_OUTPUT_RESTART6,8,4.5,119,43,221119,193463,87.49,27656,12.51,195689,88.5,25430,11.5,4.1,4.0,-0.00015,0.0001,27656,3.6176e-05,3,9,1,1,26-connected,8,1.0,0.00137,33930,0.00137,1.00 2.00 3.00 4.00 5.00 6.00 7.00 8.00 7.94,195689,15.501,15.059,4.151,4.0,19.692,195689,16757,8.56,4864098,3618540,74.39,1200778,24.69,44780,0.92,4,4.491,4.063,nonuniform,0.466,27453,0.00137,5383,0.00137,1094,0.00137
R06,ABINITIO3D_OUTPUT_RESTART6,8,4.5,120,44,221119,192794,87.19,28325,12.81,195095,88.23,26024,11.77,4.1,4.0,-0.00015,0.0001,28325,3.6778e-05,3,9,1,1,26-connected,8,1.0,0.00138,36999,0.00138,1.00 2.00 3.00 4.00 5.00 6.00 7.00 8.00 7.94,195095,15.547,15.059,4.111,4.0,19.692,195095,18031,9.24,4851296,3590312,74.01,1213064,25.0,47920,0.99,4,4.491,4.063,nonuniform,0.474,29630,0.00138,5975,0.00138,1394,0.00138
R06,ABINITIO3D_OUTPUT_RESTART6,8,4.5,121,45,221119,193159,87.36,27960,12.64,195266,88.31,25853,11.69,4.1,4.0,-0.00015,0.0001,27960,3.6233e-05,3,9,1,1,26-connected,8,1.0,0.00139,36673,0.00138,1.00 2.00 3.00 4.00 5.00 6.00 7.00 8.00 7.94,195266,15.549,15.059,4.142,4.0,19.692,195266,17826,9.13,4856002,3583634,73.8,1225834,25.24,46534,0.96,4,4.491,4.063,nonuniform,0.473,29865,0.00138,5598,0.00138,1210,0.00138
R06,ABINITIO3D_OUTPUT_RESTART6,8,4.5,122,46,221119,193049,87.31,28070,12.69,195228,88.29,25891,11.71,4.1,4.0,-0.00016,0.0001,28070,3.7753e-05,3,9,1,1,26-connected,8,1.0,0.0014,36483,0.0014,1.00 2.00 3.00 4.00 5.00 6.00 7.00 8.00 7.94,195228,15.583,15.059,4.127,4.0,19.692,195228,17929,9.18,4855162,3591856,73.98,1216986,25.07,46320,0.95,4,4.491,4.063,nonuniform,0.431,29581,0.0014,5761,0.0014,1141,0.0014
R06,ABINITIO3D_OUTPUT_RESTART6,8,4.5,123,47,221119,192927,87.25,28192,12.75,195049,88.21,26070,11.79,4.1,4.0,-0.00016,0.0001,28192,3.6898e-05,3,9,1,1,26-connected,8,1.0,0.00141,35745,0.0014,1.00 2.00 3.00 4.00 5.00 6.00 7.00 8.00 7.94,195049,15.62,15.059,4.116,4.0,19.692,195049,18343,9.4,4850574,3575862,73.72,1225142,25.26,49570,1.02,4,4.491,4.063,nonuniform,0.49,28868,0.0014,5727,0.0014,1150,0.0014
R06,ABINITIO3D_OUTPUT_RESTART6,8,4.5,124,48,221119,193174,87.36,27945,12.64,195360,88.35,25759,11.65,4.1,4.0,-0.00016,0.0001,27945,3.6302e-05,3,9,1,1,26-connected,8,1.0,0.00142,35937,0.00141,1.00 2.00 3.00 4.00 5.00 6.00 7.00 8.00 7.94,195360,15.526,15.059,4.114,4.0,19.692,195360,19059,9.76,4855574,3567034,73.46,1236324,25.46,52216,1.08,4,4.491,4.063,nonuniform,0.429,28981,0.00141,5818,0.00141,1138,0.00141
R06,ABINITIO3D_OUTPUT_RESTART6,8,4.5,125,49,221119,192655,87.13,28464,12.87,194924,88.15,26195,11.85,4.1,4.0,-0.00017,0.0001,28464,3.7055e-05,3,9,1,1,26-connected,8,1.0,0.00142,38127,0.00141,1.00 2.00 3.00 4.00 5.00 6.00 7.00 8.00 7.94,194924,15.483,15.059,4.11,4.0,19.692,194924,19845,10.18,4847820,3536364,72.95,1256710,25.92,54746,1.13,4,4.491,4.063,nonuniform,0.426,30710,0.00141,6093,0.00141,1324,0.00141
R06,ABINITIO3D_OUTPUT_RESTART6,8,4.5,126,50,221119,192620,87.11,28499,12.89,194856,88.12,26263,11.88,4.1,4.0,-0.00017,0.0001,28499,3.7191e-05,3,9,1,1,26-connected,8,1.0,0.00142,36327,0.00141,1.00 2.00 3.00 4.00 5.00 6.00 7.00 8.00 7.94,194856,15.551,15.059,4.134,4.0,19.692,194856,19636,10.08,4842910,3562630,73.56,1227540,25.35,52740,1.09,4,4.491,4.063,nonuniform,0.424,29260,0.00141,5870,0.00141,1197,0.00141
R06,ABINITIO3D_OUTPUT_RESTART6,8,4.5,127,51,221119,192388,87.01,28731,12.99,194808,88.1,26311,11.9,4.0,4.0,-0.00017,0.0001,28731,3.7075e-05,3,9,1,1,26-connected,8,1.0,0.00144,37608,0.00143,1.00 2.00 3.00 4.00 5.00 6.00 7.00 8.00 8.00,194808,15.559,15.059,4.13,4.0,19.692,194808,20542,10.54,4844382,3529172,72.85,1259502,26.0,55708,1.15,4,4.491,4.0,nonuniform,0.43,30697,0.00143,5829,0.00143,1082,0.00143
R06,ABINITIO3D_OUTPUT_RESTART6,8,4.5,128,52,221119,192469,87.04,28650,12.96,194881,88.13,26238,11.87,4.0,4.0,-0.00017,0.0001,28650,3.6615e-05,3,9,1,1,26-connected,8,1.0,0.00144,38055,0.00143,1.00 2.00 3.00 4.00 5.00 6.00 7.00 8.00 8.00,194881,15.554,15.059,4.154,4.0,19.692,194881,20989,10.77,4846448,3531162,72.86,1257984,25.96,57302,1.18,4,4.491,4.0,nonuniform,0.423,30875,0.00143,5835,0.00143,1345,0.00143
R06,ABINITIO3D_OUTPUT_RESTART6,8,4.5,129,53,221119,192994,87.28,28125,12.72,195388,88.36,25731,11.64,4.0,4.0,-0.00018,0.0001,28125,3.7347e-05,3,9,1,1,26-connected,8,1.0,0.00145,38306,0.00144,1.00 2.00 3.00 4.00 5.00 6.00 7.00 8.00 8.00,195388,15.613,15.059,4.174,4.0,19.692,195388,20583,10.53,4859588,3575514,73.58,1227338,25.26,56736,1.17,4,4.491,4.0,nonuniform,0.437,30948,0.00144,5978,0.00144,1380,0.00144
R06,ABINITIO3D_OUTPUT_RESTART6,8,4.5,130,54,221119,192962,87.27,28157,12.73,195339,88.34,25780,11.66,4.0,4.0,-0.00018,0.0001,28157,3.7851e-05,3,9,1,1,26-connected,8,1.0,0.00145,37928,0.00144,1.00 2.00 3.00 4.00 5.00 6.00 7.00 8.00 8.00,195339,15.52,15.059,4.148,4.0,19.692,195339,20235,10.36,4858812,3555266,73.17,1247710,25.68,55836,1.15,4,4.491,4.0,nonuniform,0.432,30891,0.00144,5843,0.00144,1194,0.00144
R06,ABINITIO3D_OUTPUT_RESTART6,8,4.5,131,55,221119,192793,87.19,28326,12.81,195273,88.31,25846,11.69,4.0,4.0,-0.00018,0.00011,28326,3.8191e-05,3,9,1,1,26-connected,8,1.0,0.00146,39167,0.00145,1.00 2.00 3.00 4.00 5.00 6.00 7.00 8.00 8.00,195273,15.472,15.059,4.13,4.0,19.692,195273,20855,10.68,4857048,3536450,72.81,1264482,26.03,56116,1.16,4,4.491,4.0,nonuniform,0.434,31776,0.00145,6112,0.00145,1279,0.00145
R06,ABINITIO3D_OUTPUT_RESTART6,8,4.5,132,56,221119,192829,87.21,28290,12.79,195351,88.35,25768,11.65,4.0,4.0,-0.00018,0.0001,28290,3.7516e-05,3,9,1,1,26-connected,8,1.0,0.00145,38987,0.00144,1.00 2.00 3.00 4.00 5.00 6.00 7.00 8.00 8.00,195351,15.579,15.059,4.143,4.0,19.692,195351,21217,10.86,4859082,3561618,73.3,1240006,25.52,57458,1.18,4,4.491,4.0,nonuniform,0.382,31517,0.00144,6187,0.00144,1283,0.00144
R06,ABINITIO3D_OUTPUT_RESTART6,8,4.5,133,57,221119,193055,87.31,28064,12.69,195623,88.47,25496,11.53,4.0,4.0,-0.00018,0.0001,28064,3.6731e-05,3,9,1,1,26-connected,8,1.0,0.00146,35652,0.00145,1.00 2.00 3.00 4.00 5.00 6.00 7.00 8.00 8.00,195623,15.542,15.059,4.145,4.0,19.692,195623,21015,10.74,4865432,3577756,73.53,1227368,25.23,60308,1.24,5,4.491,4.0,nonuniform,0.43,29101,0.00145,5458,0.00145,1093,0.00145
R06,ABINITIO3D_OUTPUT_RESTART6,8,4.5,134,58,221119,192835,87.21,28284,12.79,195390,88.36,25729,11.64,4.0,4.0,-0.00018,0.0001,28284,3.5926e-05,3,9,1,1,26-connected,8,1.0,0.00146,35272,0.00145,1.00 2.00 3.00 4.00 5.00 6.00 7.00 8.00 8.00,195390,15.672,15.059,4.153,4.0,19.692,195390,21332,10.92,4860430,3598558,74.04,1201496,24.72,60376,1.24,4,4.491,4.0,nonuniform,0.389,28452,0.00145,5661,0.00145,1159,0.00145
R06,ABINITIO3D_OUTPUT_RESTART6,8,4.5,135,59,221119,192560,87.08,28559,12.92,195277,88.31,25842,11.69,4.0,4.0,-0.00018,0.0001,28559,3.6761e-05,3,9,1,1,26-connected,8,1.0,0.00147,36441,0.00146,1.00 2.00 3.00 4.00 5.00 6.00 7.00 8.00 8.00,195277,15.565,15.059,4.153,4.0,19.692,195277,21585,11.05,4857448,3559666,73.28,1235738,25.44,62044,1.28,4,4.491,4.0,nonuniform,0.436,29473,0.00146,5653,0.00146,1315,0.00146
R06,ABINITIO3D_OUTPUT_RESTART6,8,4.5,136,60,221119,192769,87.18,28350,12.82,195409,88.37,25710,11.63,4.0,4.0,-0.00018,0.0001,28350,3.7217e-05,3,9,1,1,26-connected,8,1.0,0.00146,37976,0.00145,1.00 2.00 3.00 4.00 5.00 6.00 7.00 8.00 8.00,195409,15.555,15.059,4.126,4.0,19.692,195409,20950,10.72,4860172,3559850,73.25,1239400,25.5,60922,1.25,4,4.491,4.0,nonuniform,0.395,30560,0.00145,6084,0.00145,1332,0.00145
R07,ABINITIO3D_OUTPUT_RESTART7,6,7.3,92,1,181955,156191,85.84,25764,14.16,160122,88.0,21833,12.0,4.7,5.0,-5e-05,5e-05,25764,3.059e-05,3,9,1,1,26-connected,8,1.0,0.00162,41728,0.00161,1.00 2.00 3.00 4.00 5.00 6.00 7.00 8.00 7.48,160122,12.751,12.19,4.087,4.267,19.692,160122,14245,8.9,3951292,2841718,71.92,1080840,27.35,28734,0.73,3,7.314,4.655,nonuniform,0.524,32347,0.00161,7335,0.00161,2046,0.00161
R07,ABINITIO3D_OUTPUT_RESTART7,6,7.3,93,2,181955,156788,86.17,25167,13.83,160054,87.96,21901,12.04,4.6,4.3,-5e-05,5e-05,25167,2.9691e-05,3,9,1,1,26-connected,8,1.0,0.00162,38601,0.00161,1.00 2.00 3.00 4.00 5.00 6.00 7.00 8.00 7.60,160054,13.658,12.19,4.281,4.267,19.692,160054,15268,9.54,3947414,2824738,71.56,1090118,27.62,32558,0.82,3,7.314,4.571,nonuniform,0.539,30289,0.00161,6597,0.00161,1715,0.00161
R07,ABINITIO3D_OUTPUT_RESTART7,6,7.3,94,3,181955,157244,86.42,24711,13.58,160153,88.02,21802,11.98,4.6,4.3,-6e-05,6e-05,24711,2.9381e-05,3,9,1,1,26-connected,8,1.0,0.00162,34789,0.00161,1.00 2.00 3.00 4.00 5.00 6.00 7.00 8.00 7.60,160153,14.268,15.059,4.26,4.267,19.692,160153,14390,8.99,3953664,2833588,71.67,1088268,27.53,31808,0.8,4,7.314,4.571,nonuniform,0.525,27588,0.00161,5755,0.00161,1446,0.00161
R07,ABINITIO3D_OUTPUT_RESTART7,6,7.3,95,4,181955,157266,86.43,24689,13.57,160381,88.14,21574,11.86,4.6,4.3,-6e-05,6e-05,24689,2.9713e-05,3,9,1,1,26-connected,8,1.0,0.00162,33020,0.00162,1.00 2.00 3.00 4.00 5.00 6.00 7.00 8.00 7.60,160381,14.652,15.059,4.272,4.267,19.692,160381,14667,9.15,3957168,2866962,72.45,1057726,26.73,32480,0.82,3,7.314,4.571,nonuniform,0.524,26099,0.00162,5361,0.00162,1560,0.00162
R07,ABINITIO3D_OUTPUT_RESTART7,6,7.3,96,5,181955,158057,86.87,23898,13.13,160724,88.33,21231,11.67,4.6,4.3,-6e-05,6e-05,23898,3.0682e-05,3,9,1,1,26-connected,8,1.0,0.00162,30024,0.00162,1.00 2.00 3.00 4.00 5.00 6.00 7.00 8.00 7.60,160724,14.932,15.059,4.234,4.267,19.692,160724,13297,8.27,3970620,2913234,73.37,1026872,25.86,30514,0.77,4,7.314,4.571,nonuniform,0.537,23781,0.00162,4889,0.00162,1354,0.00162
R07,ABINITIO3D_OUTPUT_RESTART7,6,7.3,97,6,181955,158130,86.91,23825,13.09,160816,88.38,21139,11.62,4.6,4.3,-7e-05,6e-05,23825,3.0332e-05,3,9,1,1,26-connected,8,1.0,0.00162,27668,0.00162,1.00 2.00 3.00 4.00 5.00 6.00 7.00 8.00 7.60,160816,15.304,15.059,4.22,4.267,19.692,160816,13021,8.1,3973992,2977042,74.91,965302,24.29,31648,0.8,4,7.314,4.571,nonuniform,0.533,21713,0.00162,4638,0.00162,1317,0.00162
R07,ABINITIO3D_OUTPUT_RESTART7,6,7.3,98,7,181955,157986,86.83,23969,13.17,160771,88.36,21184,11.64,4.6,4.3,-7e-05,6e-05,23969,3.0198e-05,3,9,1,1,26-connected,8,1.0,0.00162,28117,0.00162,1.00 2.00 3.00 4.00 5.00 6.00 7.00 8.00 7.60,160771,15.382,15.059,4.142,4.267,19.692,160771,13857,8.62,3971882,2970698,74.79,966270,24.33,34914,0.88,4,7.314,4.571,nonuniform,0.537,22146,0.00162,4666,0.00162,1305,0.00162
R07,ABINITIO3D_OUTPUT_RESTART7,6,7.3,99,8,181955,158623,87.18,23332,12.82,161234,88.61,20721,11.39,4.5,4.3,-7e-05,6e-05,23332,2.9832e-05,3,9,1,1,26-connected,8,1.0,0.00163,26273,0.00163,1.00 2.00 3.00 4.00 5.00 6.00 7.00 8.00 7.70,161234,15.424,15.059,4.167,4.267,19.692,161234,13945,8.65,3982778,2989364,75.06,957414,24.04,36000,0.9,4,7.314,4.491,nonuniform,0.497,20876,0.00163,4275,0.00163,1122,0.00163
R07,ABINITIO3D_OUTPUT_RESTART7,6,7.3,100,9,181955,158512,87.12,23443,12.88,161089,88.53,20866,11.47,4.5,4.3,-7e-05,7e-05,23443,3.0923e-05,3,9,1,1,26-connected,8,1.0,0.00164,26008,0.00163,1.00 2.00 3.00 4.00 5.00 6.00 7.00 8.00 7.70,161089,15.514,15.059,4.127,4.267,19.692,161089,13418,8.33,3980494,2995240,75.25,950864,23.89,34390,0.86,4,7.314,4.491,nonuniform,0.549,20426,0.00163,4361,0.00163,1221,0.00163
R07,ABINITIO3D_OUTPUT_RESTART7,6,7.3,101,10,181955,158520,87.12,23435,12.88,161139,88.56,20816,11.44,4.5,4.3,-7e-05,6e-05,23435,2.9379e-05,3,9,1,1,26-connected,8,1.0,0.00164,26614,0.00163,1.00 2.00 3.00 4.00 5.00 6.00 7.00 8.00 7.70,161139,15.541,15.059,4.107,4.267,19.692,161139,13587,8.43,3979944,2999610,75.37,945608,23.76,34726,0.87,4,7.314,4.491,nonuniform,0.506,21112,0.00163,4247,0.00163,1255,0.00163
R07,ABINITIO3D_OUTPUT_RESTART7,6,7.3,102,11,181955,158284,86.99,23671,13.01,160943,88.45,21012,11.55,4.3,4.3,-7e-05,7e-05,23671,3.1008e-05,3,9,1,1,26-connected,8,1.0,0.00163,27008,0.00162,1.00 2.00 3.00 4.00 5.00 6.00 7.00 8.00 7.90,160943,15.765,15.059,4.104,4.267,19.692,160943,13860,8.61,3978138,3017246,75.85,924200,23.23,36692,0.92,3,7.314,4.339,nonuniform,0.506,20892,0.00162,4810,0.00162,1306,0.00162
R07,ABINITIO3D_OUTPUT_RESTART7,6,7.3,103,12,181955,158790,87.27,23165,12.73,161418,88.71,20537,11.29,4.3,4.3,-7e-05,7e-05,23165,3.1355e-05,3,9,1,1,26-connected,8,1.0,0.00164,25557,0.00163,1.00 2.00 3.00 4.00 5.00 6.00 7.00 8.00 7.90,161418,15.744,15.059,4.099,4.267,19.692,161418,12533,7.76,3991838,3043694,76.25,916268,22.95,31876,0.8,4,7.314,4.339,nonuniform,0.555,19940,0.00164,4331,0.00163,1286,0.00163
R07,ABINITIO3D_OUTPUT_RESTART7,6,7.3,104,13,181955,158664,87.2,23291,12.8,161100,88.54,20855,11.46,4.5,4.3,-7e-05,7e-05,23291,3.2132e-05,3,9,1,1,26-connected,8,1.0,0.00164,25377,0.00163,1.00 2.00 3.00 4.00 5.00 6.00 7.00 8.00 7.70,161100,15.813,15.059,4.072,4.267,19.692,161100,12783,7.93,3983742,3045084,76.44,905556,22.73,33102,0.83,4,7.314,4.491,nonuniform,0.514,19766,0.00163,4385,0.00163,1226,0.00163
